fid;osm_id;osm_type;name;healthcare;amenity;speciality;emergency;operator;operator_type;phone;website;addr_street;addr_housenumber;addr_suburb;addr_city;addr_postcode;wheelchair;longitude;latitude
3654;11613829688;node;Davita tratamento renal - hemodiálise;hospital;hospital;;;;;;;Avenida Bandeirantes;3100;;;;;-45.560939;-23.0381565
8299;875300225;way;Unimed Vale Novo Paulista - Pronto Atendimento Unimed;hospital;hospital;;;;;+55 12 2012-1900;https://unimedvalenovopaulista.com.br/nossos-recursos/pa-taubate.php;Praça Santa Terezinha;275;;Taubaté;;;-45.5600838;-23.0321756
3325;10799714331;node;Clínica Fator humano;clinic;clinic;;;;;1234323200;;Rua Coronel Gomes Nogueira;66;;;;;-45.5595069;-23.0295169
8203;839990839;way;H-MUT Hospital Municipal Universitário de Taubaté;hospital;hospital;;;;;+55 12 3625 7500;https://hmut.spdmafiliadas.org.br/;Avenida Grandeiro Guimarães;270;Centro;;12020-130;;-45.5567765;-23.0212888
8381;899057331;way;Vitalitá Centro de Saúde e Bem Estar;clinic;clinic;;;;;+55 12 3635 1262;https://vitalitasaude.com.br/;Avenida Itália;1351;;;;;-45.5794469;-23.0269596
8399;904609466;way;Unidade Básica de Saúde Mais Aeroporto;clinic;clinic;"general;gynaecology;paediatrics";;;;+55 12 3632 2565;;Rua Dinorah Pereira Ramos;363;Parque Aeroporto;;;;-45.5851136;-23.0136154
8725;979908647;way;Centro da Mulher Casa da Mãe Taubetana;clinic;clinic;"gynaecology;maternity";;;;+55 12 3625 5084;;Rua Doutor Benedito Cursino dos Santos;202;Jardim das Nações;;12030-190;;-45.5681287;-23.0304958
8726;979909238;way;Policlíca Infantil;clinic;clinic;paediatrics;;;;+55 12 3633 6759;;Rua Doutor Benedito Cursino dos Santos;220;Jardim das Nações;;12030-190;;-45.5686078;-23.0307891
8727;979910188;way;Unidade de Dialise;clinic;clinic;dialysis;;Secretaria de saúde do Estado de São Paulo;government;;;Rua Doutor Benedito Cursino dos Santos;;Jardim das Nações;;12030-190;;-45.5667732;-23.0300192
8772;993182582;way;Farma Conde;pharmacy;pharmacy;;;;;;https://www.farmaconde.com.br/;Estrada Municipal do Barreiro;1881;São Gonçalo;;12092-000;;-45.5770866;-23.0531841
10927;1448339745;way;Núcleo de Hemoterapia de Taubaté;blood_donation;;;;;;+55 12 3624-1273;https://www.hemocentro.fmrp.usp.br/agende;Rua Inglaterra;190;;Taubaté;12030-450;;-45.5708592;-23.0313371
3657;11619617354;node;Farma Campos;pharmacy;pharmacy;;;;;;;;;;;;;-45.4583515;-22.9294123
2491;7903411701;node;;pharmacy;pharmacy;;;;;;;;;;;;;-45.4547863;-22.9229531
2507;8069253530;node;Droga Quinze;pharmacy;pharmacy;;;;;;;Rua Visconde do Rio Branco;;;;;;-45.5556585;-23.0254387
8370;895673035;way;Oftalmo Centro Millenium;clinic;clinic;ophthalmology;;;;+55   12 3622 6000;;Avenida Coronel Augusto Monteiro;461;Centro;;;;-45.5550688;-23.0213941
2800;9156592721;node;Droga Quinze;pharmacy;pharmacy;;;;;;;Rua Doutor Pedro Costa;;Centro;;;;-45.5549694;-23.0268507
6916;603208740;way;Central de Vagas de Exames Médicos;centre;;;;Prefeitura;;;;Praça Doutor Euzébio da Câmara Leal;;;;;;-45.5546275;-23.0291771
2616;8325524952;node;Farmafam;pharmacy;pharmacy;;;;;;;Avenida Coronel Augusto Monteiro;;;;;;-45.5546334;-23.0221507
2801;9156592727;node;Farma & Farma Popular;pharmacy;pharmacy;;;;;;;Rua Bispo Rodovalho;;Centro;;;;-45.5543451;-23.0262412
1011;4233959113;node;Consultório Odontológico Caroline De Carlo;dentist;dentist;;;;;+55 12 3629 1127;;Avenida  Imaculada Conceição;524;Imaculada;Taubaté;12090-360;;-45.5510913;-23.0364688
7290;666391539;way;Droga Quinze;pharmacy;pharmacy;;;;;+55 12 4009 1650;http://www.drogaquinze.com.br/default.aspx;Avenida Marechal Deodoro da Fonseca;;Jardim Santa Clara;;;;-45.5507771;-23.0154051
4226;12542736777;node;Atus Odontologia;dentist;hospital;"dentistry;periodontia;dental_oral_maxillo_facial_surgery;implantology;implantodontia;orthodontics;dentista;endodontia;cirurgia_de_implante";no;;;;https://atusodontologia.com;Rua Frei Modesto Maria de Taubaté;154;Jardim Santa Clara;taubaté;12080020;;-45.548969;-23.0145518
7291;666393028;way;Hospital de Custódia e Tratamento Psiquiatrico Doutor Arnaldo Amado Ferreira;hospital;hospital;;no;Secretaria de Administração Penitenciária do Estado de São Paulo;government;+55 12 3621 2022;;Avenida Marechal Deodoro da Fonseca;746;Jardim Santa Clara;;12080-000;;-45.5489107;-23.0133279
2843;9325355917;node;Drogasil;pharmacy;pharmacy;;;;;;;Rua Eucário Rebouças de Carvalho;340;;;;yes;-45.5475296;-23.0156643
2787;9106261062;node;Droga Quinze;pharmacy;pharmacy;;;;;;;Avenida Brigadeiro José Vicente de Faria Lima;;Vila São José;;12070-000;;-45.5424557;-23.0221766
2788;9106291640;node;Drogaria São José;pharmacy;pharmacy;;;;;+55 12 3426 4873;;Avenida Brigadeiro José Vicente de Faria Lima;;Vila São José;;;;-45.5411946;-23.0216052
4592;13202552701;node;CEAMA - IAMSPE;;hospital;;;;;;;Rua Armando de Moura;41;;;12081600;;-45.5339316;-23.022406
8728;979911663;way;Ambulatório Regional de Especialidades Doutor Rene Rachoo;clinic;clinic;;;Secretaria de Saúde do Estado de São Paulo;government;+55 12 3632 2220;;Rua Alcaide Mór de Camargo;100;Jardim Russi;;12010-240;;-45.5548714;-23.0318257
8739;984988823;way;Farma & Farma Popular;pharmacy;pharmacy;;;;;;;Avenida Brigadeiro José Vicente de Faria Lima;;Jardim Maria Augusta;;;;-45.5372884;-23.0213403
9489;1154362036;way;Unidade Básica de Saúde Mais Fazendinha;clinic;clinic;;;Estado de São Paulo;public/government;;;Rua Trinta e Um;50;Parque Três Marias;Taubaté;12070-100;yes;-45.5352057;-23.0275792
10569;1373235179;way;;dentist;dentist;;;;;;;;;;;;;-45.5409547;-23.0329029
5265;233887408;way;;clinic;clinic;general;no;Prefeitura de Pindorama;government;;;Rua Sete de Setembro;817;Centro;Pindorama;15830-000;;-48.90534;-21.1866289
3284;10784525239;node;Clínica Escola de Nutrição;clinic;clinic;nutrição;;Instituto Municipal de Ensino Superior de Catanduva - IMES;university;;;;;;;;yes;-48.9820176;-21.1678077
3283;10784525238;node;Clínica Escola de Psicologia;clinic;clinic;psicologia;;Instituto Municipal de Ensino Superior de Catanduva - IMES;university;+55 17 35312185;;;;;;;yes;-48.9816833;-21.1677853
3282;10784525237;node;Clínica Escola de Fisioterapia;clinic;clinic;physiatry;;Instituto Municipal de Ensino Superior de Catanduva - IMES;university;+ 55 17 35312185;;;;;;;yes;-48.9812859;-21.1677553
5973;433870865;way;USF. Dr. José Barrionuevo Rodrigues;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55 17 3525 0888;;Rua Pirajuí;1171;Jardim Soto;Catanduva;15810-160;;-48.9721537;-21.1534524
507;3028488446;node;Hospital Emílio Carlos;hospital;hospital;general;no;Fundação Padre Albino;private_non_profit;;;Rua dos Estudantes;225;Parque Iracema;Catanduva;15809-144;;-48.9581087;-21.1490858
8538;930412859;way;Drogaria Economia;pharmacy;pharmacy;;;;;;;Avenida São Vicente de Paulo;396;Vila Celso Mouad;Catanduva;;;-48.9671836;-21.1442909
8537;930412085;way;Droga Lider;pharmacy;pharmacy;;;;;+55 17 35252400;;Avenida Sao Vicente de Paulo;411;Parque Iracema;Catanduva;15809-145;;-48.9669713;-21.144059
9329;1114754629;way;Hernandes Fachini - Day Hospital;doctor;doctors;dermatology;;;;;;Rua Vinte e Um de Abril;1383;Jardim Amendola;Catanduva;;;-48.9826633;-21.1425098
8548;933383621;way;Clínica de Cirurgia Plástica Sanches;clinic;clinic;surgery;;;;;;;;;;;;-48.974368;-21.1424903
8549;933383623;way;Angélica Figueiredo;clinic;clinic;gynaecology;;;;;;;;;;;;-48.9743001;-21.1424121
9335;1115400230;way;Droga Mil;pharmacy;pharmacy;;;;;;;Avenida Deputado Orlando Zancaner;613;Jardim Amendola;Catanduva;;;-48.9834103;-21.1453815
9336;1115400233;way;MAPE Medicina do Trabalho;clinic;;medicina_do_trabalho;;;;;;Avenida Deputado Orlando Zancaner;577;Jardim Amendola;Catanduva;;;-48.9830869;-21.1452491
9337;1115400234;way;Instituto de Olhos;doctor;doctors;ophthalmology;;;;;;Avenida Deputado Orlando Zancaner;555;Jardim Amendola;Catanduva;;;-48.9829687;-21.1452087
9338;1115400241;way;Clinica Vidal Cirurgia Plástica;doctor;doctors;plastic_surgery;;;;;;;497;Jardim Amendola;Catanduva;;;-48.9824306;-21.1449536
9350;1117449222;way;;doctor;doctors;angiology;;;;;;;;;;;;-48.9788685;-21.1433507
9351;1117457828;way;;pharmacy;pharmacy;;;;;;;;;;;;;-48.9779286;-21.143006
9379;1122760072;way;CAPS AD;clinic;clinic;psychology;;Prefeitura Municipal de Catanduva;government;+55173041-2265;;Rua Treze de Maio;1260;Centro;Catanduva;15800-010;;-48.977209;-21.1425607
9389;1122842377;way;USF Dr. Gesabel C.M de La Haba;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173522-1105;;Rua Nardi Ignotti;160;Conjunto Habitacional Prefeito Pedro Nechar;Catanduva;15816-075;;-48.9427474;-21.1603892
9394;1122937556;way;USF Dr. Milton Maguollo;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0303;;Rua São Lourenço;265;Loteamento Bom Pastor;Catanduva;15808-260;;-48.9409757;-21.1440635
9395;1122937558;way;USF Dr. Napoleão Pelicano;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0800;;Rua São Bento;40;Jardim Alpino;Catanduva;15810-326;;-48.9747587;-21.1643148
9396;1122937562;way;USF Dr. Olavo Barros;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173523-4101;;Rua Inglaterra;760;Jardim Monte Líbano;Catanduva;15810-445;;-48.9682857;-21.1609941
9397;1122937568;way;USF Dr. Sérgio da Costa Perez;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173523-8266;;Rua Bocaina;430;Jardim Del Rey;Catanduva;15802-030;;-48.9935947;-21.1452843
9398;1123018313;way;USF Dr. Sérgio Banhos;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173521-7374;;Avenida Cruzeiro do Sul;305;Conjunto Residencial Anuar Pacha;Catanduva;15808-459;;-48.940247;-21.1538058
9513;1159281790;way;Hospital Mahatma Gandhi;hospital;hospital;psychiatry;no;Organização Social de Saúde Mahatma Gandhi;private_non_profit;+55 17 3524 9070;https://www.associacaomahatmagandhi.com/;Rua Duartina;1311;Jardim Soto;;15810-150;;-48.9706689;-21.1547221
9702;1190074965;way;Hospital São Domingos;hospital;hospital;"general;paediatrics;radiology;emergency";yes;Unimed Catanduva;private;+55 (17) 3531 5000;;Rua Doutor Cervantes Ângulo;255;Parque Joaquim Lopes;Catanduva;;limited;-48.9853006;-21.1555425
9703;1190074966;way;Hospital São Domingos;hospital;hospital;"general;paediatrics;radiology;emergency";yes;Unimed Catanduva;private;+55 (17) 3531 5000;;Rua Doutor Cervantes Ângulo;255;Parque Joaquim Lopes;Catanduva;;limited;-48.9853155;-21.1555309
9704;1190074967;way;Hospital São Domingos;hospital;hospital;"general;paediatrics;radiology;emergency";yes;Unimed Catanduva;private;+55 (17) 3531 5000;;Rua Doutor Cervantes Ângulo;255;Parque Joaquim Lopes;Catanduva;;limited;-48.985331;-21.1555187
10007;1233171864;way;Hospital Unimed São Domingos;hospital;hospital;;yes;Unimed Catanduva;private;+55 17 3531-5000;https://www.unimed.coop.br/site/web/catanduva;Rua Doutor Cervantes Ângulo;255;Parque Joaquim Lopes;Catanduva;15800-640;;-48.9853351;-21.1562538
10107;1267559577;way;UBS Prof. Zilda de Sousa Guardia;hospital;hospital;community;no;Prefeitura De Pindorama;public;;;Avenida Pedro Carniela;11;Cohabinha;Pindorama;15830-000;;-48.8986352;-21.1794953
10108;1267564166;way;UBS Marino Aprigio;hospital;hospital;community;no;Prefeitura de Pindorama;public;;;Rua José Catanho da Silva;;Jardim das Palmeiras;Pindorama;15830-000;;-48.9245459;-21.1742347
10109;1267709633;way;"Pronto Socorro Municipal ""João Nessar""";hospital;hospital;"general;emergency;community";yes;Prefeitura de Pindorama;public;;;Rua Wenceslau Braz;149;Centro;Pindorama;15830-000;;-48.9048973;-21.1849581
9392;1122937542;way;USF Dr. José Rocha;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0777;;Avenida Caxias do Sul;850;Conjunto Habitacional Deputado Antônio Mastrocola;Catanduva;15803-280;;-48.9948811;-21.1325062
9401;1123018318;way;USF Drª Isabel Etruri;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0415;;Rua Coroados;100;Parque Residencial Flamingo;Catanduva;15803-177;;-48.9909057;-21.1253097
9390;1122842381;way;USF Doutor João Miguel Calil;clinic;clinic;general;;Prefeitura Municipal de Catanduva;government;+55 17 3523 3003;;Rua Araraquara;1000;Vila Rodrigues;Catanduva;15801-360;;-48.9849746;-21.1389128
9387;1122842369;way;USF Dr. Carlos Eduardo Bauab;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173522-1748;;Avenida São Domingos;2370;Vila Guzzo;Catanduva;15803-010;;-48.9836464;-21.1217316
9330;1114758620;way;Clínica de Psicologia;doctor;doctors;psicologia;;;;;;;;;;;;-48.980968;-21.1401291
2893;9509053987;node;Dra. Raquel Peres Moraes - Cirurgiã Dentista/Ortodontia;dentist;dentist;"dentist;orthodontics";;Rafael Accarini;;+55 17 996136974;;Rua Manaus;1008;Centro;Catanduva;15.800-290;yes;-48.9805494;-21.1400438
8903;1032434866;way;T.R. Centro Médico e Odontológico de Catanduva;clinic;clinic;"psiquiatria;dentista;ortodontia;dentista_pediatra;biomedicina;ortopedia;médico;estética";;Rafael Accarini;business;+55 17 98828-9443;https://trsaudecatanduva.negocio.site/;Rua Manaus;1008;Centro;Catanduva;15.800-290;yes;-48.9804927;-21.1399864
2906;9580744421;node;Talita Ribeiro Odontologia;dentist;dentist;dentist;;Rafael Accarini;;+55 17 98828-9443;;Rua Manaus;1008;Centro;Catanduva;15.800-290;yes;-48.980482;-21.1400598
2968;9764511714;node;Dr. Miguel Saciloto;alternative;;"chiropractic;physiotherapist";;Rafael Accarini;;+55 17 3041-2294;https://www.facebook.com/miguelsacilotofisioterapeuta;Rua Teresina;931;Centro;Catanduva;15801-210;yes;-48.9804609;-21.1412668
9525;1160743931;way;Clínica Nechar;doctor;doctors;"cardiology;dermatology;orthodontics";;;;;;Rua Sete de Fevereiro;1114;Centro;Catanduva;;;-48.9799113;-21.1415069
9511;1159244360;way;;clinic;clinic;"gastroenterology;pneumologia";;;;;;Rua Belo Horizonte;1222;Jardim Amêndola;Catanduva;15801-150;;-48.979168;-21.1420678
9512;1159244363;way;;clinic;clinic;"ophthalmology;gynaecology";;;;;;Rua Belo Horizonte;1180;Jardim Amêndola;Catanduva;15801-150;;-48.9790167;-21.1418352
4521;13022813182;node;Master Care Odontologia;dentist;dentist;orthodontics;;;;;;Rua Manaus;751;Centro;Catanduva;15801-160;;-48.9782849;-21.1409917
4620;13275496916;node;ZZ Odontologia;dentist;dentist;;;;;;;Rua Sergipe;888;Centro;Catanduva;15800-090;;-48.9781854;-21.1338966
8551;933607186;way;Clínica de Oftalmologia Fabrício Sleman Soubhia;clinic;clinic;ophthalmology;;;;;;;;;;;;-48.9778934;-21.1385931
3498;11209388416;node;UBS Dr. Luiz Carlos Figueiredo Malheiros;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;;;Rua Recife;984;Centro;catanduva;15801-260;;-48.9777696;-21.1379402
8552;933607543;way;Durval Ribas Filho;clinic;clinic;general;;;;;;;;;;;;-48.9776937;-21.139536
9331;1114770877;way;Gênesis Laboratório de Análises Clínicas e Toxicológicas;laboratory;;"blood_check;exame_toxicológico";;;;+55 17 30411381;;;;;;;;-48.9776336;-21.1313832
5972;433275869;way;Hospital Padre Albino;hospital;hospital;"general;radiology;maternity";;Fundação Padre Albino;association;;;Rua Belem;;;Catanduva;;;-48.9758929;-21.1410918
8550;933598961;way;São Lucas Laboratório de Análises Clínicas;laboratory;;;;;;;;;;;;;;-48.9757683;-21.1399317
9370;1121513285;way;Residência Terapêutica;clinic;clinic;"behavior;community;occupational";;Prefeitura Municipal de Catanduva;government;+55173524-1771;;Rua Belo Horizonte;70;Centro;Catanduva;15801-150;;-48.9753296;-21.1323478
9520;1160114126;way;Rede Central - Loja 01;pharmacy;pharmacy;;;Rede Central Farmácia e Manipulação;;;;Rua Maranhão;969;Centro;Catanduva;;;-48.9743541;-21.1390836
9522;1160114145;way;Clínica São Lucas;doctor;doctors;"gynaecology;fertility";;;;;;Rua Maranhão;959;Centro;Catanduva;;;-48.9743288;-21.1390026
3322;10789425498;node;Droga Raia;pharmacy;pharmacy;;;;;;;Rua Maranhão;903;Centro;Catanduva;;;-48.9740731;-21.1385097
3321;10789425497;node;Clínica Santa Helena;doctor;doctors;;;;;;;Rua Cuiabá;423;Centro;Catanduva;;;-48.973903;-21.1386095
9521;1160114134;way;Instituto de Ortopedia Prof. Dr. Alexandre França;doctor;doctors;orthopaedics;;;;;;Rua Cuiabá;407;Centro;Catanduva;;;-48.9737432;-21.1386001
6011;439420045;way;Farmacity;pharmacy;pharmacy;;;;;;;;;;;;;-48.9736767;-21.1263981
3523;11292611176;node;GOU Odonto;;dentist;;;;;;;Rua Treze de Maio;218;Centro;Catanduva;15800-010;yes;-48.9736432;-21.1337836
8553;933925892;way;Centro de Especialidades Odontológicas – CEO;clinic;clinic;orthodontics;;Prefeitura Municipal de Catanduva;government;+55173524-7435;;Rua São Paulo;506;Higienópolis;Catanduva;15804-000;;-48.9735578;-21.1293607
9380;1122761424;way;Centro de Reabilitação Integrada - CRI;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0900;;Rua Aracajú;285;Centro;Catanduva;15800-250;;-48.972619;-21.1408676
9526;1160743941;way;;doctor;doctors;physiatry;;;;;;Rua Teresina;931;Centro;Catanduva;;;-48.9804719;-21.1413122
11119;1476348280;way;Unimed Catanduva - Unidade de Coleta;laboratory;;;;;;+55 17 3531-3125;https://www.unimed.coop.br/site/web/catanduva;Rua Rio Preto;438;;Catanduva;;;-48.9770281;-21.143941
11120;1476348283;way;Unimed Catanduva - Laboratório;laboratory;;;;;;;https://www.unimed.coop.br/site/web/catanduva;Rua Treze de Maio;1355;;Catanduva;;;-48.9772436;-21.143567
2945;9700798029;node;Farmácia Drogal - Loja 194;pharmacy;pharmacy;;;;;;;;;;;;;-48.9718679;-21.1350122
8554;934324616;way;Droga Raia;pharmacy;pharmacy;;;;;;;Rua Brasil;433;Centro;Catanduva;15800-030;;-48.9715553;-21.1343903
3390;10981575992;node;Odontologia AC;dentist;dentist;;;;;;;Rua Minas Gerais;103;Centro;Catanduva;;;-48.9714731;-21.1383104
7374;680105761;way;USF Dr. Francisco Lopes Ladeira;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0770;;Rua Cáceres;669;Jardim Salles;Catanduva;15804-330;;-48.9713453;-21.11757
6034;443592226;way;Farmacia Coração de Jesus;pharmacy;pharmacy;;;;;;;Rua Brasil;;;;;;-48.9712191;-21.1325773
1251;4673584897;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Rua Amazonas;;Centro;Catanduva;;;-48.970513;-21.1357574
8541;931848398;way;CAPS II;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173523-6011;;Rua Pará;13;Centro;Catanduva;15800-040;;-48.970226;-21.1339321
5971;433078982;way;Centro de Especialidades Médicas - CEM;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55 17 3531-9400;;Rua Pará;3;Centro;Catanduva;15800-040;;-48.9699918;-21.1332466
6356;510183810;way;USF Dr. Geraldo Mendonça Uchoa;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173523-3611;;Rua Bragança;320;Residencial Lunardelli;Catanduva;15805-105;;-48.9641121;-21.1192873
9385;1122842367;way;USF Dr. Armindo Mastrocola;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173522-0368;;Rua Mococa;355;Jardim Santa Rosa;Catanduva;15806-000;;-48.9610944;-21.1383559
9184;1082561460;way;UBS Enfermeiro Diomar José dos Santos;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;;;Rua Guaríba;913;Glória III;catanduva;15806-355;;-48.9559548;-21.1231688
9399;1123018315;way;USF Dr. Vicente Buchianeri;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173525-0909;;Rua Monte Azul;230;Vila Alexandria;Catanduva;15806-145;;-48.9545357;-21.1348875
8813;1003316919;way;Rede Central Loja 06;pharmacy;pharmacy;;;Rede Central Farmácia e Manipulação;;;;;;;;;;-48.9513952;-21.1272208
8990;1054935679;way;USF Dr. José Ramiro Madeira;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173521-3658;;Rua Aricanduva;457;Conjunto Habitacional Euclides Figueiredo;Catanduva;15808-055;;-48.9493684;-21.1372534
8995;1055782908;way;Rede Central;pharmacy;pharmacy;;;;;;;;;;;;;-48.9489252;-21.1379325
8994;1055782906;way;;pharmacy;pharmacy;;;;;;;;;;;;;-48.9475633;-21.1386561
9393;1122937549;way;USF Dr. Michel Curi;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;+55173523-3924;;Avenida Palmares;1980;Conjunto Habitacional Julia Busnardo Caparroz;Catanduva;15807-250;;-48.9475622;-21.1246691
11297;6409884;relation;Ambulatório Médico de Especialidades Catanduva;clinic;clinic;"acupuncture;anaesthetics;ophthalmology;physiotherapy;otolaryngology;urology;neurology;surgery;dermatology;mastology;gynaecology;endocrinology";;OSS Fundação Padre Albino;private_non_profit;+55 17 3311 1100;http://amecatanduva.com.br/site/;Rua Cascata;825;Parque Iracema;;15809-090;;-48.9613965;-21.1483181
11354;15982271;relation;UBS Dr. Alcione Nasorri;clinic;clinic;;;Prefeitura Municipal de Catanduva;government;;;;;;;;;-48.9458042;-21.1454125
11355;16060880;relation;UPA Catanduva;hospital;hospital;"general;dentistry;emergency";yes;Prefeitura Municipal de Catanduva;government;;;Avenida Theodoro Rosa Filho;1500;Parque Iracema;Catanduva;15809-007;;-48.9494639;-21.1482898
10854;1427446800;way;Farmácia Unimed Ourinhos Santa Cruz do Rio Pardo;pharmacy;pharmacy;;;;;+55 14 3332-8505;https://www.unimedourinhos.com.br/;Avenida Tiradentes;551;Centro;Santa Cruz do Rio Pardo;;;-49.6254454;-22.9025611
